NO,YEAR,Y_distress,X1_gross_profit,X2_net_profit_margin,X3_current_ratio,X4_quick_ratio,X5_cash_ratio,X6_receivable_turnover,X7_inventory_turnover,X8_leverage_asset,X9_leverage_equity,X10_dscr,X11_asset_coverage,X12_mbv,X13_indep_commissioner,X14_board_diversity,X15_corruption_index,SHARE_CODE,IEQ_equity_to_liability,equity_negative,equity_negative_2yr,X1_gross_profit_frac,X2_net_profit_margin_frac,X8_leverage_asset_frac,X9_leverage_equity_frac,flag_extreme_X1_gross_profit,flag_extreme_X2_net_profit_margin,flag_extreme_X3_current_ratio,flag_extreme_X4_quick_ratio,flag_extreme_X5_cash_ratio,flag_extreme_X6_receivable_turnover,flag_extreme_X7_inventory_turnover,flag_extreme_X8_leverage_asset,flag_extreme_IEQ_equity_to_liability,flag_extreme_X10_dscr,flag_extreme_X11_asset_coverage,flag_extreme_X12_mbv,n_extreme_flags
149,2019,0,15.26,4.34,1.23,1.04,0.13251826105492492,0.88,2.84,28.81,153.96,0.04858193086615974,2.3351344539718766,0.7301913780591125,0.6666666666666666,0.14285714285714285,40,ADHI,0.6495193556767991,0,0.0,0.15259999999999999,0.0434,0.28809999999999997,1.5396,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2020,0,16.03,0.22,1.11,0.88,0.0872753998723725,0.59,1.64,25.58,174.81,0.030711178722129327,2.025454536429651,1.1694213000438918,0.3333333333333333,0.0,37,ADHI,0.5720496539099594,0,0.0,0.1603,0.0022,0.25579999999999997,1.7481,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2021,0,15.23,0.75,1.02,0.78,0.10127005434213726,0.7,1.42,26.35,185.82,0.03095996798486033,2.816174212031459,0.6718545961900243,0.5,0.16666666666666666,38,ADHI,0.5381552039608224,0,0.0,0.1523,0.0075,0.2635,1.8581999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2022,0,13.26,1.29,1.2,0.92,0.17616731365174232,0.91,1.63,26.17,118.59,0.028845646107001258,2.348266462384589,0.5817220874146019,0.3333333333333333,0.3333333333333333,34,ADHI,0.8432414200185513,0,0.0,0.1326,0.0129,0.26170000000000004,1.1859,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2023,0,11.57,1.44,1.14,0.92,0.19055138300358518,1.33,2.8,29.77,130.75,0.0362344976858474,2.465146459134158,0.3589268831881816,0.3333333333333333,0.0,34,ADHI,0.7648183556405354,0,0.0,0.1157,0.0144,0.2977,1.3075,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2013,0,2.91,0.39,2.64,1.44,0.6027440476165927,8.73,4.68,43.03598390796338,75.54942024879396,0.03134935334327073,3.141137463674509,0.2202864987060931,0.5,0.3333333333333333,32,ADMG,1.3236368945080865,0,,0.0291,0.0039000000000000003,0.43035983907963377,0.7554942024879396,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2014,0,-3.52,-5.5,2.55,1.39,0.4915057997382529,9.63,4.93,36.723208984605215,58.03582703122654,-0.16509973895100946,3.838411530709621,0.17576358756906157,0.3333333333333333,0.0,34,ADMG,1.7230735756758386,0,0.0,-0.0352,-0.055,0.36723208984605216,0.5803582703122654,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2015,0,-4.81,-7.77,2.56,1.52,0.5921586426552204,7.75,4.68,36.2473400410785,56.8562002971107,-0.19521629427028997,3.8747454971755055,0.09377413150278956,0.3333333333333333,0.0,36,ADMG,1.7588231270720665,0,0.0,-0.0481,-0.07769999999999999,0.362473400410785,0.568562002971107,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2016,0,-9.11,-7.35,1.86,1.05,0.3297722218144477,7.05,5.13,35.549402104288866,55.15759863362649,-0.26069732864218403,4.827213301956417,0.14821182641669112,0.8,0.5,37,ADMG,1.8129868318639168,0,0.0,-0.0911,-0.0735,0.3554940210428887,0.5515759863362649,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2017,0,1.64,-0.48,2.15,1.26,0.5074092285201086,7.75,5.23,35.9568883618443,56.144817829903594,-0.01768289216535816,4.684266411295603,0.2943751935378446,0.75,0.0,37,ADMG,1.7811082814973258,0,0.0,0.016399999999999998,-0.0048,0.35956888361844297,0.5614481782990359,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2018,0,2.09,-0.16,4.69,2.55,1.0912222737864892,10.61,5.89,13.148037336516499,15.138445848897932,-0.01664446140025132,24.349270957749745,0.34848886843860777,0.42857142857142855,0.2857142857142857,38,ADMG,6.605697903082959,0,0.0,0.0209,-0.0016,0.131480373365165,0.15138445848897933,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2019,0,-9.26,-12.68,3.25,1.71,0.7686937633962035,10.59,4.68,18.573507131529883,22.810152417508696,-0.6520775693579525,16.468977989181568,0.25077664842946396,0.2857142857142857,0.0,40,ADMG,4.384012792621308,0,0.0,-0.0926,-0.1268,0.18573507131529884,0.22810152417508697,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2020,0,-14.37,-25.33,3.49,1.94,0.8299313930695223,7.89,4.03,18.619616997649466,22.879736259181367,-0.7920060063486752,11.500816415450172,0.3870947365955863,0.3333333333333333,0.2,37,ADMG,4.370679752039151,0,0.0,-0.1437,-0.25329999999999997,0.18619616997649466,0.22879736259181369,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2021,0,-0.42,0.19,3.46,1.98,1.1257913858923776,11.18,5.48,15.613190336650506,18.501932231989045,-0.24478415451740546,22.36543232498299,0.3207721547309174,0.8333333333333334,0.4166666666666667,38,ADMG,5.404840896947201,0,0.0,-0.0042,0.0019,0.15613190336650506,0.18501932231989046,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2022,0,-7.83,-18.73,2.72,1.32,0.8200133627787011,12.44,4.74,15.545131186564154,18.406435774395923,-0.7367577936993526,28.19050939291284,0.25973605131731037,0.3333333333333333,0.0,34,ADMG,5.432882347548455,0,0.0,-0.0783,-0.1873,0.15545131186564154,0.18406435774395924,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2023,0,-2.67,-18.24,2.01,0.97,0.44774900712808524,11.04,3.67,20.61310618952669,25.965376902932803,-0.49627873328121297,24.856314454887354,0.2746820877661321,0.3333333333333333,0.16666666666666666,34,ADMG,3.8512824356000377,0,0.0,-0.026699999999999998,-0.18239999999999998,0.2061310618952669,0.259653769029328,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2013,0,22.65,7.06,1.77,1.64,0.880085927109305,6.35,30.39,33.17,69.96,0.14445354255134868,2.155058861117166,0.9032729617169002,0.3333333333333333,0.0,32,ADRO,1.4293882218410523,0,,0.22649999999999998,0.0706,0.3317,0.6995999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2014,0,21.65,5.52,1.64,1.52,0.9621131042673914,9.34,26.12,29.32,57.69,0.16282514406069679,2.3696428729005037,0.824375083578955,0.5,0.0,34,ADRO,1.733402669440111,0,0.0,0.2165,0.0552,0.2932,0.5769,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2015,0,20.24,5.63,2.4,2.24,1.5456407751395573,9.68,25.26,26.3,46.74,0.15394521720209633,2.5587479597771012,0.35638609635921625,0.3333333333333333,0.0,36,ADRO,2.1394950791613176,0,0.0,0.2024,0.056299999999999996,0.263,0.46740000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2016,0,27.15,13.5,2.47,2.36,1.6708395714873052,9.4,25.16,22.23,38.29,0.19155750572392874,2.8098507519767475,1.0631497715773843,0.5,0.0,37,ADRO,2.6116479498563594,0,0.0,0.27149999999999996,0.135,0.2223,0.3829,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2017,0,35.03,16.46,2.56,2.45,1.8800610886820415,10.03,26.65,20.44,34.05,0.35176168725919504,3.0991120541673634,1.0719055690522963,0.5,0.0,37,ADRO,2.9368575624082234,0,0.0,0.3503,0.1646,0.20440000000000003,0.34049999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2018,0,33.43,13.19,1.96,1.82,1.2456999447603814,10.06,24.4,20.27,33.27,0.32646976879895656,3.216031973300646,0.6283296912723476,0.3333333333333333,0.25,38,ADRO,3.00571085061617,0,0.0,0.3343,0.1319,0.2027,0.33270000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2019,0,27.9,12.58,1.71,1.61,1.2838558462957599,9.45,21.39,27.11,49.12,0.22239998542082848,2.9905937157845974,0.8995948702584746,0.4,0.5,40,ADRO,2.035830618892508,0,0.0,0.27899999999999997,0.1258,0.2711,0.49119999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2020,0,22.75,6.25,1.51,1.42,1.158603679024703,8.25,17.32,23.63,38.16,0.21309709197265167,4.0754337399187035,0.8244092216600095,0.3333333333333333,0.25,37,ADRO,2.6205450733752627,0,0.0,0.2275,0.0625,0.23629999999999998,0.38159999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2021,0,44.32,25.76,2.08,1.99,1.492291184070014,9.08,19.26,21.19,36.05,0.5027046997811608,3.5230085175231443,1.1328080345672253,0.3333333333333333,0.0,38,ADRO,2.7739251040221915,0,0.0,0.4432,0.2576,0.2119,0.3605,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2022,0,57.43,34.94,2.17,2.09,1.7047029800058182,10.96,21.23,14.68,24.25,0.9572341905097639,4.611337918412444,1.212090142944944,0.3333333333333333,0.0,34,ADRO,4.123711340206186,0,0.0,0.5743,0.3494,0.14679999999999999,0.2425,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2023,0,38.93,28.46,2.01,1.93,1.5733652611376552,8.84,21.5,13.74,19.43,0.7130450617263727,8.97731733867972,0.6674392468768413,0.3333333333333333,0.0,34,ADRO,5.14668039114771,0,0.0,0.3893,0.2846,0.1374,0.1943,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2013,0,22.52,8.55,1.75,1.02,0.3056074905540949,5.54,3.87,53.057426568089305,113.02624182938774,0.44040358139030583,2.8586331293401854,1.773520710272456,0.5,0.0,32,AISA,0.8847502879105654,0,,0.22519999999999998,0.0855,0.530574265680893,1.1302624182938774,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2014,0,20.25,7.35,2.66,1.83,0.8238742442952157,4.57,3.62,51.369674640229526,105.63300627785883,0.4535360421292861,2.5627553795305897,1.8803924554147091,0.0,0.0,34,AISA,0.9466738051263857,0,0.0,0.2025,0.0735,0.5136967464022952,1.0563300627785883,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2015,0,21.19,6.22,1.62,1.05,0.21872482235672921,3.62,3.37,56.21988529054091,128.41420280334276,0.2671222517284407,2.6926437607526146,0.9817487528696791,0.3333333333333333,0.0,36,AISA,0.7787300611377302,0,0.0,0.2119,0.0622,0.562198852905409,1.2841420280334277,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2016,0,25.72,10.99,2.38,1.55,0.2801799283640734,2.67,2.67,53.92098947338165,117.01854891661195,0.4944847524088279,2.7154978520071333,1.4680088640840447,0.3333333333333333,0.3333333333333333,37,AISA,0.8545653738302681,0,0.0,0.2572,0.1099,0.5392098947338165,1.1701854891661194,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2017,0,28.61,-268.34,0.21,0.19,0.034621140292030644,1.14,1.29,268.9204012230441,-159.19948051032574,-1.2268541485985913,-1.8482738847759173,-0.45761616009553446,0.3333333333333333,0.125,37,AISA,-0.6281427532265971,1,0.0,0.2861,-2.6834,2.6892040122304413,-1.5919948051032575,0,0,0,0,0,0,0,1,0,0,0,0,1
222,2018,1,29.04,-7.8,0.15,0.14,0.009069243293039748,3.51,14.09,289.98737066492845,-152.63507761069297,0.00012321764136713644,-37.5502580486606,-0.15668904316560522,0.3333333333333333,0.0,38,AISA,-0.6551573960938217,1,1.0,0.2904,-0.078,2.8998737066492843,-1.5263507761069297,0,0,0,0,0,0,0,1,0,0,1,0,2
221,2019,1,29.62,75.13,0.41,0.34,0.053385178368373254,4.83,14.69,188.70428889557112,-212.73412057643228,1.3678485033258942,0.3016320007279173,-0.9436194885795062,0.3333333333333333,0.0,40,AISA,-0.47007033817159316,1,1.0,0.2962,0.7513,1.8870428889557112,-2.127341205764323,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2020,0,24.79,93.89,0.75,0.64,0.25800740583739573,5.48,11.08,57.75068765140635,136.69024284919203,2.435544619206893,4.0416447455540405,4.273131506149771,0.16666666666666666,0.2,37,AISA,0.7315811130010813,0,0.0,0.24789999999999998,0.9389,0.5775068765140635,1.3669024284919202,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2021,0,22.37,0.38,0.6,0.46,0.08138107274797922,6.26,12.01,52.67138349963727,111.2886608448265,0.0790130829699175,5.01120481869747,2.144348533205718,0.4,0.25,38,AISA,0.898564141583421,0,0.0,0.2237,0.0038,0.5267138349963727,1.112886608448265,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2022,0,26.43,-3.38,0.68,0.5,0.10779713180345135,7.37,11.22,57.40898513428423,134.79130590169711,-0.029685701413322996,4.526402879654731,1.7118577740753167,0.5,0.0,34,AISA,0.7418876116010753,0,0.0,0.2643,-0.0338,0.5740898513428423,1.3479130590169712,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2023,0,33.05,1.1,0.75,0.61,0.09915791164512575,5.93,9.63,47.6650861295435,91.07703176416393,0.11745139845463073,5.363237328694586,1.3849431624523083,0.4,0.16666666666666666,34,AISA,1.0979716627013199,0,0.0,0.33049999999999996,0.011000000000000001,0.47665086129543505,0.9107703176416393,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2013,0,12.6,2.08,1.36,0.94,0.12488325385114257,4.66,5.03,35.51,71.91,0.08608192157454728,3.8516485687271143,0.5351021231812743,0.5,0.3333333333333333,32,AKPI,1.3906271728549577,0,,0.126,0.0208,0.35509999999999997,0.7191,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2014,0,11.28,1.78,1.13,0.78,0.08263827931580688,4.77,5.94,28.15,60.53,0.08698316691524535,3.7380114218944582,0.544868821301121,0.5555555555555556,0.5,34,AKPI,1.6520733520568311,0,0.0,0.1128,0.0178,0.2815,0.6053000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2015,0,10.83,1.37,1.03,0.68,0.04957770294735116,4.65,5.65,42.45,110.51,0.0505804383089414,2.402067821805273,0.5372140869996979,0.3333333333333333,0.0,36,AKPI,0.904895484571532,0,0.0,0.10830000000000001,0.0137,0.42450000000000004,1.1051,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2016,0,12.17,2.56,1.13,0.78,0.1382184046779865,4.95,5.81,37.63,87.9,0.0846278986216848,2.5449056742560887,0.5464114136223164,0.3333333333333333,0.6666666666666666,37,AKPI,1.1376564277588168,0,0.0,0.1217,0.0256,0.3763,0.879,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2017,0,9.63,0.65,1.04,0.67,0.05450832380283684,5.15,5.95,33.81,82.39,0.05386856630974751,2.7136640191616728,0.437724080763809,0.3333333333333333,0.4,37,AKPI,1.213739531496541,0,0.0,0.09630000000000001,0.006500000000000001,0.3381,0.8239,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2018,0,9.32,2.69,1.02,0.64,0.03899055843450636,4.85,5.33,35.85,89.21,0.086300374841021,2.9861881233182004,0.4133458002425064,0.3333333333333333,0.0,38,AKPI,1.120950566080036,0,0.0,0.0932,0.0269,0.35850000000000004,0.8920999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2019,0,8.54,2.41,1.08,0.67,0.06802931568828215,4.38,4.73,31.61,70.51,0.09702233382236926,3.35482796378783,0.20173322144095318,0.4,0.0,40,AKPI,1.418238547723727,0,0.0,0.08539999999999999,0.0241,0.3161,0.7051000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
244,2020,0,10.85,2.96,1.03,0.65,0.08066421393177951,4.86,5.28,29.7,59.78,0.07517048817769571,3.9167188223085754,0.2858143658634739,0.4,0.0,37,AKPI,1.672800267648043,0,0.0,0.1085,0.0296,0.297,0.5978,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2021,0,12.75,5.47,1.12,0.61,0.031532480271336746,5.35,5.07,33.06,75.39,0.07571565378421999,3.060763841046254,0.47338492337295823,0.4,0.0,38,AKPI,1.326435866825839,0,0.0,0.1275,0.0547,0.3306,0.7539,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2022,0,12.08,6.82,1.24,0.68,0.0650458541583595,5.34,4.53,28.9,58.58,0.18165013478054842,3.501778983421372,0.4216522427544338,0.3333333333333333,0.0,34,AKPI,1.7070672584499829,0,0.0,0.1208,0.0682,0.289,0.5858,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2023,0,8.26,-1.09,1.17,0.82,0.06261699487900027,4.51,5.05,33.75,68.48,0.0077924626330186895,3.604153653781402,0.27426326727835443,0.5,0.8,34,AKPI,1.4602803738317756,0,0.0,0.08259999999999999,-0.0109,0.3375,0.6848000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2013,0,6.12,2.76,1.17,0.89,0.1243786467740655,5.83,12.95,35.17,95.95,0.08919287564991958,3.003655264384539,3.1657045251414484,0.42857142857142855,0.25,32,AKRA,1.0422094841063054,0,,0.061200000000000004,0.0276,0.3517,0.9595,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2014,0,7.71,3.52,1.09,0.94,0.14499126286143055,5.05,15.04,27.9,69.13,0.11902969460034235,3.261366137687529,2.701444977492216,0.2,0.0,34,AKRA,1.4465499783017506,0,0.0,0.0771,0.0352,0.27899999999999997,0.6912999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2015,0,11.21,5.36,1.5,1.3,0.2647716400299897,5.18,18.36,25.55,53.31,0.1783924703558536,3.392398860653602,3.888774370953263,0.5,0.0,36,AKRA,1.8758206715438004,0,0.0,0.1121,0.0536,0.2555,0.5331,0,0,0,0,0,0,0,0,0,0,0,0,0
272,2016,0,12.32,6.88,1.27,1.12,0.2350433696826865,5.2,14.5,25.51,50.01,0.14787980298575332,5.160491989793134,2.966279026323509,0.5,0.0,37,AKRA,1.9996000799840032,0,0.0,0.1232,0.0688,0.2551,0.5001,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2017,0,10.21,5.48,1.62,1.43,0.34722699665903534,6.49,16.97,18.86,35.14,0.14201281530936533,4.819539196729621,2.8174063952386166,0.0,0.0,37,AKRA,2.8457598178713717,0,0.0,0.10210000000000001,0.0548,0.1886,0.3514,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2018,0,6.6,2.82,1.4,1.23,0.26927406994161734,6.2,18.1,21.21,42.61,0.0954991826129162,6.087313538027541,1.7349988751329988,0.3333333333333333,0.16666666666666666,38,AKRA,2.346866932644919,0,0.0,0.066,0.0282,0.2121,0.4261,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2019,0,8.72,3.22,1.24,1.05,0.21357535468635538,4.73,13.3,21.53,45.79,0.08447796347069104,4.82820086696562,1.5752720136304172,0.3333333333333333,0.5,40,AKRA,2.1838829438742087,0,0.0,0.0872,0.0322,0.21530000000000002,0.4579,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2020,0,11.56,5.43,1.58,1.37,0.3036711502296279,4.92,11.79,22.03,38.99,0.14829667065264512,4.489581710222427,1.2093879286229532,0.0,0.0,37,AKRA,2.564760194921775,0,0.0,0.11560000000000001,0.054299999999999994,0.22030000000000002,0.3899,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2021,0,8.92,4.42,1.29,1.04,0.2794172906992829,7.05,13.7,13.01,27.06,0.11852689225035228,4.8924645030617775,1.4603457888559639,0.5,0.0,38,AKRA,3.695491500369549,0,0.0,0.0892,0.044199999999999996,0.1301,0.2706,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2022,0,8.94,5.21,1.4,1.13,0.3845560023015213,8.93,15.94,11.1,22.93,0.22303174191066225,5.779560253043813,2.136318410098909,0.4,0.5,34,AKRA,4.361098996947231,0,0.0,0.0894,0.0521,0.111,0.2293,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2023,0,10.63,7.31,1.45,1.2,0.5214576454264659,6.74,12.16,15.3,32.96,0.2186608775797446,4.817797380691959,2.108414485167431,0.4,0.0,34,AKRA,3.0339805825242716,0,0.0,0.1063,0.0731,0.153,0.3296,0,0,0,0,0,0,0,0,0,0,0,0,0
299,2013,0,20.76,6.3,1.3,0.9,0.04961719543661234,4.19,6.08,20.29,43.72,0.23425789531438596,13.587365987813401,2.8204667818044906,0.42857142857142855,0.42857142857142855,32,ALDO,2.2872827081427265,0,,0.2076,0.063,0.2029,0.4372,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2014,0,17.31,4.26,1.33,0.92,0.05097908508541483,3.91,6.01,22.64,50.68,0.1815341098384237,13.465683035359303,2.7560063919477193,0.4,0.0,34,ALDO,1.9731649565903708,0,0.0,0.17309999999999998,0.0426,0.22640000000000002,0.5068,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2015,0,19.16,4.47,1.34,0.91,0.04700213764489865,3.59,5.6,25.41,54.42,0.21644799697957093,16.728714542206017,2.5704812465725406,0.3333333333333333,0.0,36,ALDO,1.8375597206909224,0,0.0,0.1916,0.0447,0.2541,0.5442,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2016,0,16.83,3.79,1.48,1.0,0.044719760123421375,3.81,6.33,13.83,28.25,0.2073464138830887,27.136830986412463,1.785419981094549,0.5,0.25,37,ALDO,3.5398230088495577,0,0.0,0.16829999999999998,0.0379,0.1383,0.2825,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2017,0,16.9,4.1,1.44,0.9,0.037658817367945095,3.55,5.2,18.64,40.52,0.17830748681159006,9.426099704608863,1.5633547979164921,0.6666666666666666,0.0,37,ALDO,2.4679170779861797,0,0.0,0.16899999999999998,0.040999999999999995,0.1864,0.4052,0,0,0,0,0,0,0,0,0,0,0,0,0
294,2018,0,22.17,7.22,1.62,0.99,0.07438285074829937,4.8,5.61,27.14,54.09,0.32853898941921744,4.457332444145279,0.8992099527091131,0.5,0.0,38,ALDO,1.848770567572564,0,0.0,0.2217,0.0722,0.27140000000000003,0.5409,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2019,0,25.07,8.27,1.81,0.93,0.06472185189783729,4.15,3.63,20.5,35.55,0.35531085828033293,6.300567160549334,0.9593090343236148,0.5714285714285714,0.16666666666666666,40,ALDO,2.8129395218002813,0,0.0,0.2507,0.0827,0.205,0.3555,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2020,0,21.23,5.91,1.77,1.08,0.08258185359201965,4.1,3.76,13.13,21.21,0.2587646929877299,10.911092173179805,1.1547946114809196,0.42857142857142855,0.0,37,ALDO,4.714757190004715,0,0.0,0.21230000000000002,0.0591,0.1313,0.2121,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2021,0,20.15,6.92,1.83,1.16,0.24789728206603667,4.7,5.0,18.87,32.48,0.28035330276918136,6.887961326932018,1.8721228669245362,0.5,0.25,38,ALDO,3.078817733990148,0,0.0,0.20149999999999998,0.0692,0.1887,0.3248,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2022,0,18.22,4.69,1.41,0.69,0.10917559216717855,4.68,3.7,33.13,67.92,0.12832413950097835,3.5882623590879748,1.3854055793660545,0.42857142857142855,0.0,34,ALDO,1.4723203769140165,0,0.0,0.1822,0.046900000000000004,0.33130000000000004,0.6792,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2023,0,13.77,0.15,1.29,0.74,0.18854730919762305,5.15,3.89,32.81,70.96,0.04831156110660913,4.094240833658971,1.5505291272131558,0.5,0.14285714285714285,34,ALDO,1.4092446448703497,0,0.0,0.1377,0.0015,0.3281,0.7095999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2013,0,1.95,-0.03,1.27,1.17,0.11407209794939216,8.33,70.41,6.77,27.46,0.020617769421731734,7.578207978226105,1.0211311047495268,0.3333333333333333,0.5,32,ALKA,3.6416605972323377,0,,0.0195,-0.0003,0.0677,0.2746,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2014,0,1.76,0.24,1.25,1.15,0.03315365708714805,7.71,69.41,10.25,40.55,0.03816907112190061,7.1732767660220045,1.4743208551204272,0.3333333333333333,0.25,34,ALKA,2.466091245376079,0,0.0,0.0176,0.0024,0.1025,0.40549999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2015,0,2.48,-0.16,1.01,0.69,0.11125602208381778,7.48,37.11,23.28,54.29,0.07783617735771169,6.231753177014606,1.2030307094363628,0.3333333333333333,0.0,36,ALKA,1.8419598452753732,0,0.0,0.0248,-0.0016,0.2328,0.5428999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
320,2016,0,2.61,0.04,0.92,0.59,0.16599312400240615,43.98,51.18,26.45,59.14,0.06036882437188424,6.074139005549178,2.3262832674114913,0.3333333333333333,0.0,37,ALKA,1.6909029421711192,0,0.0,0.026099999999999998,0.0004,0.2645,0.5914,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2017,0,2.28,0.8,1.3,1.12,0.09716823416124531,16.94,64.11,14.77,57.44,0.09544289649284128,6.945262911525342,1.9797374423526954,0.3333333333333333,0.0,37,ALKA,1.7409470752089136,0,0.0,0.022799999999999997,0.008,0.1477,0.5744,0,0,0,0,0,0,0,0,0,0,0,0,0
318,2018,0,1.67,0.64,1.16,1.1,0.16591187661730916,10.27,99.83,6.44,41.52,0.05011439107813869,9.319240303412837,1.5119356130198143,0.5,0.0,38,ALKA,2.4084778420038533,0,0.0,0.0167,0.0064,0.0644,0.4152,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2019,0,2.33,0.33,1.18,1.14,0.5702717559572666,5.78,82.14,0.05,0.29,0.021529811284112552,57.540547058867965,2.0249948270562426,0.5,0.0,40,ALKA,344.82758620689657,0,0.0,0.0233,0.0033,0.0005,0.0029,0,0,0,0,0,0,0,1,0,0,0,0,1
316,2020,0,2.3,0.33,1.3,1.29,0.5785750786643159,8.23,159.89,0.1,0.42,0.025679702025602144,291.012311305671,1.2642923853842183,0.3333333333333333,0.3333333333333333,37,ALKA,238.0952380952381,0,0.0,0.023,0.0033,0.001,0.0042,0,0,0,0,0,0,0,0,0,0,1,0,1
315,2021,0,1.22,0.5,1.32,1.32,0.6734830684272116,15.22,1003.86,0.05,0.18,0.04471454855108271,80.6615975789087,1.0099092490209127,0.3333333333333333,0.6666666666666666,38,ALKA,555.5555555555555,0,0.0,0.012199999999999999,0.005,0.0005,0.0018,0,0,0,0,0,0,1,1,0,0,0,0,2
314,2022,0,1.73,1.16,1.38,1.37,0.9419314999651668,19.15,2070.88,0.01,0.04,0.10697279218610857,226.01633770050202,0.7348222515908032,0.5,0.0,34,ALKA,2500.0,0,0.0,0.0173,0.0116,0.0001,0.0004,0,0,0,0,0,0,1,1,1,0,1,0,4
313,2023,0,3.13,2.22,2.54,2.52,2.450753101519315,18.63,716.81,0.04,0.06,0.3289571310603587,87.76233041194163,1.184140337907113,0.5,0.0,34,ALKA,1666.6666666666667,0,0.0,0.0313,0.0222,0.0004,0.0006,0,0,0,0,0,0,1,1,1,0,0,0,3
347,2013,0,6.04,0.91,1.06,0.51,0.13686529706256848,8.05,3.57,76.11472125451654,318.66792121932946,0.04474473571161554,3.4548520401894396,0.28021064019555947,0.6666666666666666,0.42857142857142855,32,ALMI,0.31380629596279014,0,,0.0604,0.0091,0.7611472125451654,3.1866792121932948,0,0,0,0,0,0,0,0,0,0,0,0,0
